시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
대전광역시,중구,성심어린이집,민간,폐지,35006,대전광역시 중구 천근로46번길 34 ,042-582-6928,042-582-6929,5,235,1,8,0,30,0,36.30803921145711,127.40432947708231,미운영,www.bobaekids.co.kr,2002-06-07,,,2023-03-02
대전광역시,동구,사랑어린이집,가정,폐지,34538,"대전광역시 동구 한밭대로1237번길 52 8동 101호(용전동, 신동아아파트)",042-632-0575,042-632-0575,4,149,0,5,0,20,0,36.35848002,127.4372921,미운영,aisarang4848@hanmail.net,2002-06-05,,,2025-03-28
대전광역시,중구,올리브트리어린이집,민간,폐지,34969,대전광역시 중구 계백로1618번길 85 올리브트리어린이집,042-583-6519,042-583-6520,4,219,1,11,0,44,0,36.31525553,127.4011719,운영,,2002-06-03,,,2021-03-26
대전광역시,동구,개구쟁이어린이집,가정,폐지,34526,"대전광역시 동구 대학로50번길 53 103동 102호(용운동, 꿈에그린아파트)",042-272-0305,042-586-2365,4,93,0,4,0,19,0,36.33146273,127.4570357,운영,,2002-05-28,,,2025-03-28
대전광역시,유성구,지족어린이집,민간,정상,34083,"대전광역시 유성구 노은동로 187 (지족동, 열매마을6단지아파트내)",042-477-3235,042-477-3235,4,164,2,4,12,39,35,36.376601316885825,127.31972562045189,미운영,,2002-05-17,,,
대전광역시,유성구,피노키오어린이집,민간,정상,34082,"대전광역시 유성구 노은서로210번길 32 (지족동, 열매마을4단지아파트 관리동)",042-826-2247,042-826-2247,3,114,1,3,12,36,32,36.37690862,127.3163467,미운영,,2002-05-14,,,
대전광역시,유성구,하얀어린이집,민간,정상,34090,"대전광역시 유성구 은구비남로 34 (노은동, 열매마을8단지아파트 관리동)",042-488-3314,--,3,141,1,3,12,33,32,36.37080217,127.3194024,미운영,,2002-04-01,,,
대전광역시,중구,버드내마을 어린이집,민간,폐지,34890,"대전광역시 중구 태평로 15 관리동 2층(태평동, 버드내마을아파트)",042-538-1212,042-538-1212,3,141,0,4,0,36,0,36.31802,127.39134,미운영,,2002-03-30,,,2026-03-01
대전광역시,동구,예능어린이집,가정,정상,34545,"대전광역시 동구 계족로489번길 73 102동 104호(용전동, 한숲아파트)",042-624-0124,042-624-0122,4,54,0,5,5,20,6,36.35338237,127.4303998,운영,,2002-03-27,,,
대전광역시,대덕구,꿈미래어린이집,민간,폐지,34391,대전광역시 대덕구 한밭대로1129번길 57-10 (중리동),042-621-6005,042-621-6005,4,115,2,4,0,27,0,36.3616836,127.4232336,운영,,2002-02-19,,,2020-03-17
대전광역시,유성구,예솔어린이집,민간,폐지,34177,대전광역시 유성구 계룡로52번길 82 (구암동),042-822-2205,042-822-2253,6,225,1,8,0,82,0,36.3719232,127.3378263,운영,,2002-02-15,,,2020-11-02
대전광역시,중구,토마토어린이집,가정,폐지,34875,"대전광역시 중구 수침로 138 107동 104호(태평동, 유등마을아파트)",042-535-7807,--,4,101,0,0,0,19,0,36.33175442,127.3987845,미운영,,2002-02-14,,,2017-08-25
대전광역시,서구,예솔어린이집,민간,폐지,35261,대전광역시 서구 계룡로509번길 31 (탄방동),042-488-8209,042-488-8212,4,130,1,5,0,49,0,36.3454068,127.3822351,운영,,2002-02-14,,,2022-03-25
대전광역시,서구,하얀도담어린이집,민간,폐지,35288,대전광역시 서구 도솔로267번길 22 (내동),042-533-4789,042-527-4789,7,374,1,14,0,122,0,36.33427303,127.3782774,운영,song2449@naver.com,2002-02-05,,,2021-05-31
대전광역시,서구,해맑은어린이집,가정,폐지,35364,"대전광역시 서구 관저북로 14 407동 101호 (관저동, 원앙마을4단지아파트)",042-541-2210,042-541-2212,3,79,0,4,0,15,0,36.309538,127.3363108,미운영,kimgane41@hanmail.net,2002-01-31,,,2016-03-02
대전광역시,중구,늘기쁜어린이집,민간,정상,34959,대전광역시 중구 서문로 109-20 ,042-585-7600,042-584-7601,6,323,1,9,14,53,32,36.31755151,127.405786,운영,teacher130@hanmail.net,2002-01-29,,,
대전광역시,유성구,반석영재어린이집,민간,폐지,305358,대전 유성구 하기동 533-1번지 침신대 후문에 위치 ,042-382-0600,--,0,0,0,0,0,39,0,,,,,2002-01-21,,,2009-07-22
대전광역시,유성구,하늘사랑어린이집,가정,정상,34010,"대전광역시 유성구 구즉로 16 106동 102호(송강동, 한마을아파트)",042-933-2221,042-933-2221,3,63,0,4,7,18,9,36.42403385,127.3845681,미운영,,2002-01-11,,,
대전광역시,유성구,꼬마한마을어린이집,가정,폐지,305756,대전 유성구 송강동 한마을아파트 111-105 ,042-369-0205,042-369-0205,0,0,0,0,0,20,0,,,,,2002-01-07,,,2009-06-04
대전광역시,유성구,새샘어린이집,가정,폐지,34090,"대전광역시 유성구 은구비남로 56 905동 101호(노은동, 열매마을9단지아파트)",042-823-2316,042-823-2316,4,85,0,4,0,19,0,36.37080217,127.3194024,미운영,bangwool9257@hanmail.net,2002-01-05,,,2019-01-30
대전광역시,유성구,애플트리어린이집,민간,정상,34079,"대전광역시 유성구 노은동로 219 (지족동, 열매마을3단지아파트 관리동)",042-482-6030,--,4,180,0,9,11,39,30,36.37899399,127.3196464,미운영,https://cafe.naver.com/appletree6030,2001-12-31,,,
대전광역시,유성구,행복아이어린이집,가정,폐지,34226,"대전광역시 유성구 진잠로149번길 30 209동 104호(교촌동, 미메이드아파트)",042-544-8211,042-364-1212,3,56,0,0,0,10,0,36.306431581324134,127.31869711870973,미운영,,2001-12-28,,,2013-07-17
대전광역시,유성구,엄마사랑어린이집,가정,정상,34048,"대전광역시 유성구 유성대로 1741 109동 105호(전민동, 세종아파트)",042-861-5454,--,4,85,0,4,7,20,16,36.40893853,127.4145713,미운영,,2001-12-28,,,
대전광역시,중구,사랑피피쿠스어린이집,민간,폐지,34900,대전광역시 중구 계백로1603번길 22 (유천동),042-525-5733,042-525-5732,11,492,1,16,0,113,0,36.31963134,127.3979912,운영,,2001-12-20,,,2022-06-23
대전광역시,유성구,애플키즈어린이집,가정,폐지,34094,"대전광역시 유성구 노은로 416 510동 102호(하기동, 송림마을5단지)",042-364-1515,042-364-1515,4,63,0,4,0,19,0,36.39071947030646,127.32969010070621,미운영,,2001-12-18,,,2022-03-28
대전광역시,중구,제일어린이집,민간,폐지,34902,대전광역시 중구 오류로74번길 8 (오류동),042-532-0065,042-532-3222,5,279,2,8,0,56,0,36.32678494,127.4036432,운영,,2001-12-17,,,2019-06-01
대전광역시,서구,중앙어린이집,가정,폐지,35281,"대전광역시 서구 신갈마로127번길 59-5 나동 101호 (갈마동, 건강주택)",042-533-9567,042-533-9567,3,105,0,0,0,20,0,36.34439611,127.3659827,운영,,2001-12-11,,,2017-12-12
대전광역시,유성구,예성어린이집,민간,폐지,305800,대전 유성구 구암동 594-12 ,042-824-0675,042-824-0657,0,0,0,0,0,39,0,,,,,2001-11-27,,,2008-05-21
대전광역시,서구,금샘어린이집,민간,정상,35290,대전광역시 서구 괴정로8번길 41 (괴정동),042-525-5235,--,5,249,1,8,3,39,4,36.33866014101065,127.37710324083552,운영,,2001-11-21,,,
대전광역시,동구,햇님달님 어린이집,가정,폐지,34660,"대전광역시 동구 용운로 80 314동 101호(용운동, 용방마을아파트)",042-346-5252,042-346-5252,4,108,0,5,0,19,0,36.32648977,127.4525215,운영,,2001-11-07,,,2017-12-06
대전광역시,동구,행복한어린이집,가정,폐지,34545,"대전광역시 동구 계족로489번길 73 101동 104호(용전동, 한숲아파트)",042-621-2893,042-621-2893,4,114,0,4,0,20,0,36.35338237,127.4303998,운영,daedongchild@hanmail.net,2001-10-29,,,2019-07-12
대전광역시,유성구,열매마을어린이집,민간,폐지,34078,대전광역시 유성구 북유성대로155번길 35 (지족동),042-823-5673,042-823-5683,8,351,3,13,0,90,0,36.38035535,127.3213175,운영,,2001-10-25,,,2024-07-03
대전광역시,중구,보라어린이집,민간,폐지,34895,"대전광역시 중구 평촌로 111 ,태평A관리사무소1층 (태평동)",042-537-7010,--,4,147,0,4,0,34,0,36.32390155,127.3992636,운영,,2001-10-23,,,2022-03-02
대전광역시,동구,한일어린이집,민간,폐지,34684,대전광역시 동구 안샘2길 12 (천동),042-271-0814,042-273-0814,5,230,0,5,0,49,0,36.31787425,127.4461604,미운영,,2001-09-20,,,2020-11-10
대전광역시,서구,다솜어린이집,가정,정상,35383,"대전광역시 서구 구봉산북로 165 316동 104호 (관저동, 다온숲아파트)",042-545-8982,--,4,99,0,4,7,20,14,36.29380777023508,127.34406781778841,미운영,,2001-09-14,,,
대전광역시,서구,사나래어린이집,가정,폐지,35389,대전광역시 서구 가수원중로 19 (가수원동),042-545-7969,0504-034-4696,4,115,3,4,0,16,0,36.29981189,127.3542789,운영,,2001-09-10,,,2019-11-11
대전광역시,서구,롯데즐거운어린이집,가정,폐지,35284,"대전광역시 서구 신갈마로 46 113동 101호 (내동, 롯데아파트)",042-526-7554,--,2,46,0,0,0,12,0,36.33900705,127.3674143,미운영,,2001-09-10,,,2017-01-18
대전광역시,중구,하살 어린이집,가정,폐지,35069,대전광역시 중구 모암로7번길 90 (옥계동),042-286-3690,042--,6,198,1,6,0,20,0,36.30023565,127.452184,운영,,2001-09-06,,,2017-03-30
대전광역시,동구,영재숲어린이집,민간,폐지,34570,대전광역시 동구 태전로104번길 51 (삼성동),042-627-9118,042-627-7030,3,69,0,4,0,22,0,36.3396139499,127.4229649378,운영,,2001-09-05,,,2022-01-25
대전광역시,중구,으뜸어린이집,민간,폐지,35064,대전광역시 중구 돌다리로30번길 7-1 ,042-282-1973,042-321-1973,6,177,3,10,0,64,0,36.30745972,127.4408113,운영,,2001-08-10,,,2019-03-26
대전광역시,서구,신선마을어린이집,민간,폐지,35372,"대전광역시 서구 관저로 83 (관저동, 신선마을아파트)",042-544-0165,042-544-0165,3,87,0,3,0,25,0,36.3004,127.331566,미운영,,2001-08-08,,,2017-07-31
대전광역시,유성구,꼬마대장어린이집,가정,폐지,34007,대전광역시 유성구 봉산로40번길 5 (봉산동),042-935-5243,--,4,55,0,4,0,20,0,36.43717022,127.3864966,미운영,,2001-07-26,,,2024-02-29
대전광역시,동구,한숲어린이집,민간,정상,34545,대전광역시 동구 계족로489번길 73 (용전동),042-637-3372,042-626-3372,5,84,0,6,10,30,27,36.35421634,127.4285788,운영,,2001-07-12,,,
대전광역시,유성구,동화요정어린이집,가정,정상,34232,"대전광역시 유성구 원내로 52 303동 104호(원내동, 샘물타운아파트)",042-361-6615,--,3,51,0,4,2,8,0,36.29904106,127.3213602,미운영,,2001-07-06,,,
대전광역시,유성구,피피쿠스어린이집,가정,폐지,34078,대전광역시 유성구 노은동로 224-6 (지족동),042-477-5652,042-477-5604,4,133,0,6,0,20,0,36.38013505,127.3207711,운영,,2001-07-02,,,2020-12-08
대전광역시,유성구,꼬마사랑어린이집,가정,정상,34008,"대전광역시 유성구 송강로42번길 61 512동 105호(송강동, 청솔아파트)",042-933-2925,042-933-2925,4,77,0,4,6,19,9,36.43418796622247,127.38191841532904,운영,http://cafe.daum.net/komasalang,2001-06-26,,,
대전광역시,중구,꼬마궁전어린이집,민간,폐지,35023,대전광역시 중구 대종로315번길 19 (부사동),042-257-0340,042-223-8383,6,202,0,7,0,47,0,36.31367082,127.4332768,운영,,2001-05-17,,,2020-07-14
대전광역시,서구,큰나무어린이집,가정,정상,35371,"대전광역시 서구 관저로 51 510동 106호 (관저동, 구봉마을5단지)",042-545-6697,--,3,61,0,4,4,20,4,36.300293,127.32851,운영,,2001-04-27,,,
대전광역시,유성구,지족앨리스어린이집,민간,정상,34085,"대전광역시 유성구 은구비남로 55 (지족동, 열매마을7단지아파트내)",042-477-1516,--,3,74,0,5,9,28,17,36.37300239,127.3218339,미운영,,2001-04-23,,,
대전광역시,서구,이큐어린이집,가정,폐지,35205,"대전광역시 서구 청사로 281 216동 102호 (둔산동, 샘머리아파트2단지)",042-369-3410,042-369-3410,4,85,0,4,0,20,0,36.36176,127.39442,미운영,,2001-04-13,,,2022-07-15
대전광역시,중구,슬기둥어린이집,민간,폐지,34891,대전광역시 중구 계백로1571번길 17 (유천동),042-537-5501,042-537-5502,4,145,0,0,0,33,0,36.31910671,127.3940461,운영,duru0220@hanmail.net,2001-04-07,,,2017-04-13
대전광역시,중구,성가정 어린이집,가정,정상,34890,"대전광역시 중구 태평로 15 112동 102호(태평동, 버드내마을1단지아파트)",042-535-0246,042-535-0246,4,85,0,5,9,20,7,36.31802,127.39134,미운영,,2001-04-07,,,
대전광역시,유성구,열매어린이집,가정,폐지,305770,대전 유성구 지족동 열매마을7단지 703-101 ,042-485-9915,--,0,0,0,0,0,19,0,,,,,2001-04-03,,,2009-07-06
대전광역시,서구,강변어린이집,민간,정상,35201,"대전광역시 서구 만년로 25 (만년동, 강변아파트)",042-484-8144,--,3,99,1,3,14,38,32,36.36859104,127.3759484,미운영,,2001-03-16,,,
대전광역시,유성구,아기사랑어린이집,가정,폐지,305313,대전 유성구 상대동 목련아파트 202-102 ,042-471-0166,--,0,50,0,0,0,12,0,,,,,2001-03-06,,,2012-12-05
대전광역시,유성구,호키포키어린이집,가정,정상,34198,"대전광역시 유성구 월드컵대로290번길 39 102동 101호(상대동, 목련아파트1단지)",042-487-3151,042-487-3151,4,59,0,4,2,13,2,36.34328179,127.3417407,미운영,,2001-03-05,,,
대전광역시,동구,아장아장어린이집,가정,폐지,34588,대전광역시 동구 우암로203번길 12-15 (가양동),042-639-2009,042--,4,50,0,0,0,16,0,36.34349066835862,127.43948550882606,미운영,,2001-03-02,,,2016-03-18
대전광역시,유성구,문지아이자람어린이집,가정,폐지,34050,"대전광역시 유성구 문지로 300 109동 104호(문지동, 효성해링턴플레이스)",042-861-1486,042-861-1486,4,84,0,4,0,20,0,36.39245927,127.4048787,미운영,,2001-02-19,,,2026-03-17
대전광역시,동구,아이숲어린이집,가정,정상,34636,대전광역시 동구 대전로 646 현대아파트 관리동1층(효동),042-271-2388,042-271-2388,4,90,0,5,5,20,10,36.31797369,127.440803,미운영,414120@hanmail.net,2001-02-12,,,
대전광역시,중구,사랑킨더어린이집,가정,폐지,34900,대전광역시 중구 계백로1603번길 21 (유천동),042-525-5737,042-525-5723,2,58,0,11,0,18,0,36.32122902,127.3954441,운영,,2001-02-07,,,2020-02-14
대전광역시,동구,누리봄어린이집,민간,폐지,34679,대전광역시 동구 신기로 87 (가오동),042-284-1148,070-8740-8681,3,174,0,4,0,24,0,36.31004578833241,127.45595952868234,운영,,2001-01-30,,,2023-03-31
대전광역시,중구,버드내사임당어린이집,가정,정상,34890,"대전광역시 중구 태평로 15 125동 101호(태평동, 버드내마을1단지아파트)",042-535-7429,042-535-7429,4,169,0,6,7,20,17,36.31802,127.39134,운영,,2001-01-19,,,
대전광역시,중구,아이세상어린이집,가정,정상,34890,"대전광역시 중구 태평로 15 116동 101호(태평동, 버드내마을1단지아파트)",042-536-0936,042-536-0936,4,85,0,6,9,20,20,36.31802,127.39134,미운영,,2001-01-18,,,
대전광역시,중구,곰돌이어린이집,가정,폐지,34890,"대전광역시 중구 태평로 15 111동 104호(태평동, 버드내마을1단지아파트)",042-537-1357,042-537-1357,3,75,0,3,0,15,0,36.31802,127.39134,미운영,,2001-01-18,,,2022-03-01
대전광역시,유성구,새싹어린이집,민간,폐지,34145,대전광역시 유성구 왕가봉로2번길 45 (노은동),042-826-9922,042-826-9922,3,81,1,3,0,27,0,36.36405511,127.3172804,운영,dycom12@daum.net,2001-01-15,,,2017-12-12
대전광역시,중구,늘사랑 어린이집,가정,정상,34885,"대전광역시 중구 태평로 65 31동 14호(태평동, 삼부아파트3단지)",042-524-8291,042-524-8291,4,84,0,5,9,18,17,36.32378062,127.3913915,운영,,2001-01-12,,,
대전광역시,동구,꼬망세어린이집,민간,정상,34692,대전광역시 동구 대전로 452-1 (가오동),042-283-0113,042-283-0114,7,335,1,12,20,94,60,36.30625275,127.4522566,운영,,2001-01-09,,,
대전광역시,유성구,상지어린이집,가정,폐지,34010,"대전광역시 유성구 구즉로 16 101동 102호(송강동, 한마을아파트)",042-936-3454,--,4,85,0,4,0,20,0,36.42235201,127.3829688,미운영,,2001-01-08,,,2022-03-28
대전광역시,대덕구,참어린이집,가정,폐지,34402,"대전광역시 대덕구 계족산로 135 413동 101호(송촌동, 선비마을4단지아파트)",042-672-3513,--,4,84,0,5,0,20,0,36.367798,127.44337,미운영,,2001-01-08,,,2024-03-11
대전광역시,유성구,노은어린이집,가정,폐지,305330,대전 유성구 지족동 918-12 ,042-823-3007,--,0,1,0,0,0,19,0,,,,,2000-12-29,,,2010-02-09
대전광역시,중구,도담어린이집,민간,폐지,34875,대전광역시 중구 수침로 138 (태평동),042-537-5522,042-537-5522,5,102,0,4,0,36,0,36.33175442,127.3987845,미운영,,2000-12-20,,,2024-09-03
대전광역시,중구,꼬꼬어린이집,가정,폐지,34890,"대전광역시 중구 태평로 15 127동 101호(태평동, 버드내마을1단지아파트)",042-537-0066,042-537-0066,5,208,0,6,0,20,0,36.31802,127.39134,미운영,koko0066@hanmail.net,2000-12-14,,,2020-03-06
대전광역시,중구,리틀비전어린이집,민간,정상,35034,대전광역시 중구 보문로47번길 32 (문창동),042-255-0153,042-271-0253,4,210,0,8,8,49,20,36.31250889075732,127.43733844337899,운영,fiorekids@daum.net,2000-12-12,,,
